# Gene-Names	Median-Attributions	Corrected P-values (FDR <= 1%)
ENSG00000153230	5.1299274831509375e-06	0.5
ENSG00000153233	-3.4601467247404514e-05	0.5
ENSG00000153234	-1.9138623846639797e-06	0.5
ENSG00000153237	-6.973654406737507e-05	0.5
ENSG00000153246	-6.547563935995123e-06	0.5
ENSG00000153250	0.0005192274625005819	0.5
ENSG00000153253	-2.7390166289486257e-05	0.5
ENSG00000153266	1.6249980596138308e-06	0.5
ENSG00000153283	3.549550954623847e-05	0.5
ENSG00000153292	5.4431343787997196e-05	0.5
ENSG00000153294	0.00016742585959325716	0.5
ENSG00000153303	-0.00020519282627795012	0.5
ENSG00000153310	3.061198095078033e-05	0.5
ENSG00000153347	1.4759668111313383e-05	0.5
ENSG00000153395	0.00015138661093266713	0.5
ENSG00000153404	1.468236092849162e-05	0.5
ENSG00000153443	-2.9557104443094993e-05	0.5
ENSG00000162032	0.00023091187313288027	0.5
ENSG00000162062	8.526880682739148e-07	0.5
ENSG00000162063	7.950211611756364e-05	0.5
ENSG00000162065	-7.776036560079289e-05	0.5
ENSG00000165689	9.432748535240449e-05	0.5
ENSG00000165694	-2.0279320793425647e-05	0.5
ENSG00000165695	-3.4074720646487206e-05	0.5
ENSG00000165699	-0.00026947396673480977	0.5
ENSG00000165702	3.3710083909643496e-05	0.5
ENSG00000165704	0.00010584025622511601	0.5
ENSG00000165724	0.00032323758491396604	0.5
ENSG00000165730	-0.00018471558451679576	0.5
ENSG00000165731	-8.126933410687018e-05	0.5
ENSG00000165732	-2.6590730852100655e-05	0.5
ENSG00000165733	0.00021778946200732373	0.5
ENSG00000165757	-4.401313356019908e-05	0.5
ENSG00000165684	0.0002381472611090018	0.5
ENSG00000165762	1.6735172391541787e-06	0.5
ENSG00000165782	0.0002546591421029658	0.5
ENSG00000165794	-2.2607145045041867e-05	0.5
ENSG00000165795	0.0002034349980860667	0.5
ENSG00000165799	-4.5552117439895875e-05	0.5
ENSG00000165802	0.0004891150665456131	0.5
ENSG00000165804	0.00018891218380074392	0.5
ENSG00000165805	0.00015880054267403425	0.5
ENSG00000165807	1.2421975868507727e-05	0.5
ENSG00000165832	-0.00013354088176238059	0.5
ENSG00000165837	-1.0898329266468366e-06	0.5
ENSG00000165841	-1.488557113483695e-05	0.5
ENSG00000165863	1.0762397327464483e-05	0.5
ENSG00000165775	3.491903226784917e-05	0.5
ENSG00000165879	-4.4177655193619456e-09	0.5
ENSG00000165682	0.00011886057743768307	0.5
ENSG00000165672	0.00015351085427537636	0.5
ENSG00000165509	2.147885202220351e-05	0.5
ENSG00000165512	0.00017395205046041946	0.5
ENSG00000165526	-0.00013836230703413098	0.5
ENSG00000165527	-8.150832885143001e-05	0.5
ENSG00000165553	-7.05120330962195e-05	0.5
ENSG00000165555	5.502224270506623e-06	0.5
ENSG00000165556	-1.8866264180556763e-05	0.5
ENSG00000165566	-5.7982269313155146e-05	0.5
ENSG00000165572	-0.00023215292087271392	0.5
ENSG00000165583	1.320986297532744e-07	0.5
ENSG00000165584	1.2374508011999112e-06	0.5
ENSG00000165588	-1.61864731446745e-05	0.5
ENSG00000165678	1.4008495467331155e-05	0.5
ENSG00000165591	2.495271000653269e-06	0.5
ENSG00000165617	-1.1613252669664012e-05	0.5
ENSG00000165621	-2.908341142200214e-05	0.5
ENSG00000165623	-3.043145211632305e-08	0.5
ENSG00000165626	-1.0864423904413112e-05	0.5
ENSG00000165629	0.00013480539333623746	0.5
ENSG00000165632	-0.00020832651541944792	0.5
ENSG00000165637	8.557189331911269e-05	0.5
ENSG00000165644	0.00013371183067291962	0.5
ENSG00000165646	9.177941071674076e-06	0.5
ENSG00000165655	0.0003763449982354419	0.5
ENSG00000165660	-6.716628573919962e-05	0.5
ENSG00000165669	7.555367545613787e-05	0.5
ENSG00000165609	3.4121685637454785e-05	0.5
ENSG00000165507	-2.9896798290090357e-06	0.5
ENSG00000165886	0.00023775583297047558	0.5
ENSG00000165898	-0.0001762552486519068	0.5
ENSG00000166123	-1.4100666895962042e-05	0.5
ENSG00000166126	-8.108762336577605e-05	0.5
ENSG00000166128	5.9061677167692514e-05	0.5
ENSG00000166130	0.00015340445903525897	0.5
ENSG00000166133	-5.0634266001947475e-05	0.5
ENSG00000166135	-0.00020415667108948703	0.5
ENSG00000166136	0.00022451863096565813	0.5
ENSG00000166140	-7.891555229151836e-05	0.5
ENSG00000166143	-0.00018932551612599793	0.5
ENSG00000166145	-1.8550783223139475e-05	0.5
ENSG00000166152	1.370917236940559e-06	0.5
ENSG00000166153	-0.00012674851907811576	0.5
ENSG00000166118	1.7961667233414983e-05	0.5
ENSG00000166159	1.904751673484493e-05	0.5
ENSG00000166165	4.442921504427325e-05	0.5
ENSG00000166166	0.00028939907148050557	0.5
ENSG00000166167	0.00021543749686666087	0.5
ENSG00000166169	-2.0642034636656156e-05	0.5
ENSG00000166170	-2.6958574043982618e-05	0.5
ENSG00000166171	0.00011425368230956847	0.5
ENSG00000166173	9.044925133418463e-05	0.5
ENSG00000166181	-3.901333672921928e-05	0.5
ENSG00000166183	-1.418353332978733e-05	0.5
ENSG00000166189	-0.00022966582674489882	0.5
ENSG00000166192	-6.330073618257441e-05	0.5
ENSG00000166197	-8.458170887286364e-05	0.5
ENSG00000166160	-5.111096710472598e-07	0.5
ENSG00000165891	7.152486233579262e-05	0.5
ENSG00000166105	3.4502092303874094e-05	0.5
ENSG00000166090	-6.277055774539143e-05	0.5
ENSG00000165899	2.7338774910790963e-06	0.5
ENSG00000165905	1.5821773261408544e-05	0.5
ENSG00000165912	-0.00018705169880815772	0.5
ENSG00000165915	0.000109399669384749	0.5
ENSG00000165916	-4.950354234057121e-05	0.5
ENSG00000165917	0.00016841176308323282	0.5
ENSG00000165923	2.6237656656866692e-05	0.5
ENSG00000165934	6.010333827837518e-05	0.5
ENSG00000165935	2.9965081850155748e-05	0.5
ENSG00000165943	-6.484256065766033e-05	0.5
ENSG00000165953	-0.00017325645931901563	0.5
ENSG00000165966	-6.413672665318228e-05	0.5
ENSG00000166091	-8.138017255015537e-05	0.5
ENSG00000165970	1.4314619567670724e-07	0.5
ENSG00000165973	5.8537665809672876e-05	0.5
ENSG00000165983	-0.0001116505501635799	0.5
ENSG00000165995	0.0002034452533166677	0.5
ENSG00000165997	4.233140900043611e-05	0.5
ENSG00000166002	-8.97008377260115e-06	0.5
ENSG00000166004	1.4535393920642754e-05	0.5
ENSG00000166006	-2.9762390506934444e-05	0.5
ENSG00000166016	-6.836074079338143e-05	0.5
ENSG00000166024	-1.0811677600343356e-06	0.5
ENSG00000166033	0.00022785328985421097	0.5
ENSG00000166049	-3.714762598297391e-06	0.5
ENSG00000166069	3.058193801282168e-07	0.5
ENSG00000165972	7.958530430756014e-06	0.5
ENSG00000166200	0.0001629725439885198	0.5
ENSG00000165506	-0.0001947073596741334	0.5
ENSG00000165501	1.9942623680347757e-05	0.5
ENSG00000164946	-5.422691858066406e-05	0.5
ENSG00000164949	0.00015611913308293248	0.5
ENSG00000164951	-0.00016690573501458768	0.5
ENSG00000164961	-8.879728657948177e-05	0.5
ENSG00000164967	-5.685885397180637e-05	0.5
ENSG00000164972	1.2155519168352263e-05	0.5
ENSG00000164975	8.849388873017252e-05	0.5
ENSG00000164976	-6.709679902666338e-05	0.5
ENSG00000164978	-0.0001625383689742785	0.5
ENSG00000164983	7.537212298927066e-07	0.5
ENSG00000164985	-1.0657664202979245e-06	0.5
ENSG00000164989	-0.00010227307719280358	0.5
ENSG00000164938	-4.701269663253807e-05	0.5
ENSG00000165006	2.9143316796935617e-05	0.5
ENSG00000165030	0.0001306538866604553	0.5
ENSG00000165046	3.37463204129888e-05	0.5
ENSG00000165059	4.39968491675019e-07	0.5
ENSG00000165060	-0.00025246206771404353	0.5
ENSG00000165061	-2.1199645718532387e-05	0.5
ENSG00000165066	-0.00010932287080128227	0.5
ENSG00000165071	7.806576891418319e-06	0.5
ENSG00000165076	2.7986640658077163e-05	0.5
ENSG00000165084	-7.899042088621663e-05	0.5
ENSG00000165091	-4.096515366204476e-06	0.5
ENSG00000165097	-7.54142900397758e-05	0.5
ENSG00000165102	-7.072127658518816e-05	0.5
ENSG00000165028	3.906628788611175e-05	0.5
ENSG00000165105	-2.2808732672907485e-05	0.5
ENSG00000164935	-5.472479880661313e-06	0.5
ENSG00000164933	0.0001473906007868052	0.5
ENSG00000164818	0.00016336846329262876	0.5
ENSG00000164821	-7.237363698449505e-07	0.5
ENSG00000164822	-5.6414175637713855e-06	0.5
ENSG00000164823	-5.009169018477659e-05	0.5
ENSG00000164828	0.00026317901631421386	0.5
ENSG00000164830	-4.226077352985702e-05	0.5
ENSG00000164841	-1.2997220117565245e-05	0.5
ENSG00000164850	1.5864131646487042e-05	0.5
ENSG00000164853	-4.249556194904559e-06	0.5
ENSG00000164855	1.786821569354933e-06	0.5
ENSG00000164867	2.544051228308516e-05	0.5
ENSG00000164871	1.0589039480673961e-06	0.5
ENSG00000164934	8.997370636814652e-05	0.5
ENSG00000164877	0.00027464885839820766	0.5
ENSG00000164885	6.435841906543666e-06	0.5
ENSG00000164889	0.0003891389286315399	0.5
ENSG00000164893	-3.8695751437910303e-05	0.5
ENSG00000164896	0.00032314681316903445	0.5
ENSG00000164897	0.00017370328802619533	0.5
ENSG00000164898	6.622446868364652e-05	0.5
ENSG00000164900	-2.5202456506978693e-05	0.5
ENSG00000164919	0.00013843212148392887	0.5
ENSG00000164924	-8.002341062216275e-05	0.5
ENSG00000164929	5.9052739528785e-05	0.5
ENSG00000164930	-4.33409944721884e-05	0.5
ENSG00000164932	-1.0708881334482563e-05	0.5
ENSG00000164880	3.6163296951277816e-05	0.5
ENSG00000165502	-0.00011065789618395915	0.5
ENSG00000165113	3.869924798976302e-05	0.5
ENSG00000165118	5.395441731218491e-05	0.5
ENSG00000165309	-5.16544759569552e-05	0.5
ENSG00000165323	-0.00015481259429463604	0.5
ENSG00000165325	-6.021604960936474e-05	0.5
ENSG00000165349	-9.207927797430018e-05	0.5
ENSG00000165355	0.00011691525879973621	0.5
ENSG00000165370	5.685044045925827e-07	0.5
ENSG00000165379	0.00011263009432665767	0.5
ENSG00000165383	3.0399432053538372e-06	0.5
ENSG00000165389	0.00020420950725560371	0.5
ENSG00000165409	-5.1858414940867816e-05	0.5
ENSG00000165410	2.6132160220687334e-05	0.5
ENSG00000165424	0.00011630306915922515	0.5
ENSG00000165304	5.244725192307379e-06	0.5
ENSG00000165434	1.7261958890382545e-05	0.5
ENSG00000165449	1.858135347594564e-05	0.5
ENSG00000165458	0.00028079143036487456	0.5
ENSG00000165462	-3.982853133606401e-05	0.5
ENSG00000165471	3.0878790320577677e-07	0.5
ENSG00000165474	1.9658477492685484e-05	0.5
ENSG00000165475	-7.174327294585629e-05	0.5
ENSG00000165476	-1.3058139535443214e-05	0.5
ENSG00000165478	0.0001230414393624367	0.5
ENSG00000165480	-6.512086156578666e-06	0.5
ENSG00000165487	0.00014392237389645516	0.5
ENSG00000165490	-6.442358631194511e-05	0.5
ENSG00000165496	6.795188324041857e-08	0.5
ENSG00000165443	9.426064501283105e-06	0.5
ENSG00000165115	-1.2173709986052096e-05	0.5
ENSG00000165300	-7.904219179991184e-05	0.5
ENSG00000165272	-2.2804949905693495e-07	0.5
ENSG00000165119	-0.00019482909023158836	0.5
ENSG00000165120	1.952155085237966e-06	0.5
ENSG00000165124	2.7982647192514753e-05	0.5
ENSG00000165125	8.436135441368338e-06	0.5
ENSG00000165131	-7.171557750854533e-06	0.5
ENSG00000165138	0.00028759120375401704	0.5
ENSG00000165140	-6.526377153489573e-06	0.5
ENSG00000165164	-1.3032347460984713e-05	0.5
ENSG00000165168	-2.2809606679068386e-05	0.5
ENSG00000165169	9.329610439280981e-05	0.5
ENSG00000165171	-6.93410424697789e-05	0.5
ENSG00000165175	0.00010087109110684165	0.5
ENSG00000165283	0.00013620774205774837	0.5
ENSG00000165181	8.970282583250416e-05	0.5
ENSG00000165188	2.043202613932641e-05	0.5
ENSG00000165192	-7.482580841370667e-05	0.5
ENSG00000165195	5.8778864534544796e-05	0.5
ENSG00000165202	-3.2070036329217006e-06	0.5
ENSG00000165204	1.2775761220272569e-05	0.5
ENSG00000165209	-7.067936977419147e-05	0.5
ENSG00000165215	-9.555903705841336e-05	0.5
ENSG00000165244	-2.4838856339196316e-05	0.5
ENSG00000165246	-9.009586763116963e-05	0.5
ENSG00000165259	1.187696170642912e-05	0.5
ENSG00000165264	7.081553203474777e-05	0.5
ENSG00000165269	4.2160574502020984e-05	0.5
ENSG00000165182	-1.2630985248388426e-05	0.5
ENSG00000166211	-2.7560276061516534e-08	0.5
ENSG00000166220	1.369321705532909e-06	0.5
ENSG00000166224	-8.328829943614693e-05	0.5
ENSG00000167130	-0.00012214097579920705	0.5
ENSG00000167131	4.937477888150249e-05	0.5
ENSG00000167136	-5.447296249832571e-05	0.5
ENSG00000167139	-3.9783704718543256e-07	0.5
ENSG00000167157	-2.3437816341732046e-05	0.5
ENSG00000167165	-1.2696472961167204e-05	0.5
ENSG00000167173	-9.683920328114889e-06	0.5
ENSG00000167183	1.748872843568828e-05	0.5
ENSG00000167193	3.827630736213752e-05	0.5
ENSG00000167194	2.9098552177345325e-06	0.5
ENSG00000167195	3.865636445683447e-06	0.5
ENSG00000167210	-4.705538128805323e-05	0.5
ENSG00000167123	4.672749207782813e-05	0.5
ENSG00000167216	0.0002313176354067886	0.5
ENSG00000167257	0.00021811112792184328	0.5
ENSG00000167264	3.675910554986697e-05	0.5
ENSG00000167272	0.0003170765626507767	0.5
ENSG00000167280	0.00045364880527973435	0.5
ENSG00000167281	-4.803987313949238e-05	0.5
ENSG00000167283	8.51686752176182e-05	0.5
ENSG00000167286	4.861538465229192e-06	0.5
ENSG00000167291	0.00019377521965056126	0.5
ENSG00000167302	0.00024076931800185724	0.5
ENSG00000167306	-2.989307204863414e-05	0.5
ENSG00000167311	-8.69622310545252e-06	0.5
ENSG00000167315	0.00011557082167195004	0.5
ENSG00000167220	1.3599011552618532e-05	0.5
ENSG00000167332	-6.941168907465786e-07	0.5
ENSG00000167118	9.171624468943168e-05	0.5
ENSG00000167114	3.361970350979153e-06	0.5
ENSG00000166949	0.0002750928142297352	0.5
ENSG00000166959	-1.8238696299243606e-05	0.5
ENSG00000166960	-2.0309126341394965e-05	0.5
ENSG00000166971	0.0003168894186933697	0.5
ENSG00000166974	-7.935084827257118e-05	0.5
ENSG00000166984	-3.317766522688827e-06	0.5
ENSG00000166986	4.186808889955717e-05	0.5
ENSG00000167004	1.4370599434165433e-05	0.5
ENSG00000167005	7.024613226988938e-05	0.5
ENSG00000167011	-6.710971104871119e-05	0.5
ENSG00000167014	-1.9182613611575183e-05	0.5
ENSG00000167034	7.327849020382901e-05	0.5
ENSG00000167117	-0.00012770573255255013	0.5
ENSG00000167074	-6.528575477675933e-05	0.5
ENSG00000167085	0.0003180984521585936	0.5
ENSG00000167088	0.00011014877694454236	0.5
ENSG00000167094	4.96481660610672e-05	0.5
ENSG00000167098	-4.328396741580542e-06	0.5
ENSG00000167103	0.0003113131053610369	0.5
ENSG00000167104	1.2955685893447577e-06	0.5
ENSG00000167105	2.5869521380178468e-06	0.5
ENSG00000167106	0.00010946471125533888	0.5
ENSG00000167107	6.121424234951605e-05	0.5
ENSG00000167110	0.0001331745028898763	0.5
ENSG00000167112	7.89709793158177e-05	0.5
ENSG00000167113	0.00013416055884096992	0.5
ENSG00000167083	-8.278876823090942e-06	0.5
ENSG00000166948	2.240903133407545e-05	0.5
ENSG00000167346	-8.342692044152579e-06	0.5
ENSG00000167359	1.5645869585934283e-06	0.5
ENSG00000167578	6.41083306561509e-05	0.5
ENSG00000167580	-4.5790261382708765e-05	0.5
ENSG00000167588	-4.655483805001788e-05	0.5
ENSG00000167595	4.5301530786872875e-05	0.5
ENSG00000167601	4.858645502730936e-05	0.5
ENSG00000167604	8.18617891121201e-05	0.5
ENSG00000167608	2.8328713989697783e-05	0.5
ENSG00000167612	9.069731298705253e-06	0.5
ENSG00000167615	0.00025080001070953	0.5
ENSG00000167617	1.1394283662018489e-05	0.5
ENSG00000167618	-1.8952599058734053e-05	0.5
ENSG00000167619	-0.00018636746714781343	0.5
ENSG00000167566	0.0005028044558204943	0.5
ENSG00000167625	-4.4746907388975625e-05	0.5
ENSG00000167634	-2.5330308967311604e-05	0.5
ENSG00000167637	0.00013746981518767039	0.5
ENSG00000167641	9.080908167173092e-05	0.5
ENSG00000167642	-5.014281503621495e-05	0.5
ENSG00000167644	3.897709060416344e-05	0.5
ENSG00000167653	4.437823878675703e-05	0.5
ENSG00000167656	-3.407119402734247e-06	0.5
ENSG00000167657	0.00027714573337066695	0.5
ENSG00000167658	6.598880110885405e-05	0.5
ENSG00000167664	-0.00010206978283733828	0.5
ENSG00000167674	-0.0001013098181165684	0.5
ENSG00000167676	0.00010579144955963673	0.5
ENSG00000167633	2.027558188334433e-06	0.5
ENSG00000167355	1.8768008753585775e-05	0.5
ENSG00000167565	0.00019894366788212925	0.5
ENSG00000167553	-1.4655494287465583e-05	0.5
ENSG00000167360	-5.425919854683267e-06	0.5
ENSG00000167363	-0.00011027470388136018	0.5
ENSG00000167380	0.00019835731190949834	0.5
ENSG00000167384	-0.0001291483244491871	0.5
ENSG00000167393	5.800026025336848e-05	0.5
ENSG00000167394	1.13507010349666e-05	0.5
ENSG00000167397	0.00032296385336809906	0.5
ENSG00000167414	5.3235075246239885e-06	0.5
ENSG00000167419	-6.944654722960222e-05	0.5
ENSG00000167460	0.00029908792310630837	0.5
ENSG00000167461	-0.000271786089712668	0.5
ENSG00000167468	4.2383170182201567e-05	0.5
ENSG00000167562	-0.00014838660027910062	0.5
ENSG00000167470	-0.00015765328523387214	0.5
ENSG00000167487	1.4834439376608846e-05	0.5
ENSG00000167491	-0.00016481157967148177	0.5
ENSG00000167508	3.661489808793078e-05	0.5
ENSG00000167513	4.940745675567646e-05	0.5
ENSG00000167515	0.00012083584763756184	0.5
ENSG00000167522	9.644557788902403e-05	0.5
ENSG00000167523	8.928553707640658e-05	0.5
ENSG00000167525	7.770577704569973e-05	0.5
ENSG00000167526	0.00018580228723026707	0.5
ENSG00000167528	0.00011600480757638666	0.5
ENSG00000167531	-1.0544836408334919e-05	0.5
ENSG00000167552	-7.980426812316489e-05	0.5
ENSG00000167483	-4.504842415930561e-09	0.5
ENSG00000166947	8.04475108350758e-05	0.5
ENSG00000166946	-5.847589094678413e-05	0.5
ENSG00000166938	-0.0003540475019264601	0.5
ENSG00000166377	0.00026581562390207733	0.5
ENSG00000166391	-4.1675667422336496e-07	0.5
ENSG00000166394	4.71663545863329e-06	0.5
ENSG00000166401	0.00012077957775126402	0.5
ENSG00000166411	9.323390663941863e-05	0.5
ENSG00000166415	-7.526219124305278e-05	0.5
ENSG00000166435	4.490616096636713e-05	0.5
ENSG00000166441	0.00014526111512739147	0.5
ENSG00000166448	-4.477557336887779e-06	0.5
ENSG00000166451	-7.880781430084762e-06	0.5
ENSG00000166454	-0.00015187122414704273	0.5
ENSG00000166455	3.999189828761667e-06	0.5
ENSG00000166368	-1.2087155496187184e-07	0.5
ENSG00000166471	8.12468397316114e-05	0.5
ENSG00000166478	-6.187690678984757e-05	0.5
ENSG00000166479	0.00021990018178425066	0.5
ENSG00000166482	-5.389790054193948e-05	0.5
ENSG00000166483	-0.00027730186610003406	0.5
ENSG00000166484	6.912009600300083e-05	0.5
ENSG00000166503	9.663128183333262e-05	0.5
ENSG00000166508	5.0187235080790465e-05	0.5
ENSG00000166510	0.00011761756191670789	0.5
ENSG00000166523	3.7421644021696445e-05	0.5
ENSG00000166526	7.526304630530163e-05	0.5
ENSG00000166527	1.0559746746398372e-06	0.5
ENSG00000166529	0.00020208605004687515	0.5
ENSG00000166477	-0.00020694530859252753	0.5
ENSG00000166532	0.00020632017346894292	0.5
ENSG00000166363	1.6196101281778428e-06	0.5
ENSG00000166352	8.154897078644502e-05	0.5
ENSG00000166225	0.00012969051754278986	0.5
ENSG00000166226	9.768449733268545e-05	0.5
ENSG00000166228	7.768611343808485e-05	0.5
ENSG00000166233	-4.750945940151882e-05	0.5
ENSG00000166246	1.8529261100658386e-05	0.5
ENSG00000166250	6.347688021224562e-05	0.5
ENSG00000166257	4.8981281158423905e-05	0.5
ENSG00000166260	0.00012686559959972074	0.5
ENSG00000166262	0.00011377661658042505	0.5
ENSG00000166263	-3.781752153466993e-05	0.5
ENSG00000166268	-8.261335969207588e-06	0.5
ENSG00000166272	0.0002581537418936517	0.5
ENSG00000166359	-8.957621061452162e-06	0.5
ENSG00000166275	0.00013438395867734938	0.5
ENSG00000166295	-6.0852855645120545e-05	0.5
ENSG00000166317	-5.178649732156017e-05	0.5
ENSG00000166321	6.76223492189583e-05	0.5
ENSG00000166323	-1.1792200849544456e-05	0.5
ENSG00000166326	-1.2185728202116394e-05	0.5
ENSG00000166329	-5.477350372769879e-07	0.5
ENSG00000166333	8.703387974321695e-05	0.5
ENSG00000166341	-1.1230904219299827e-05	0.5
ENSG00000166342	-2.9866847766359553e-06	0.5
ENSG00000166347	0.0001596335194738566	0.5
ENSG00000166349	-5.71702880140957e-05	0.5
ENSG00000166351	-1.6354655105320621e-06	0.5
ENSG00000166289	1.7581605212572098e-05	0.5
ENSG00000166535	2.7404989108788642e-05	0.5
ENSG00000166548	-1.2540142415803675e-05	0.5
ENSG00000166557	-2.6061406843859037e-07	0.5
ENSG00000166840	-7.081423834141856e-05	0.5
ENSG00000166845	-4.908270050457468e-05	0.5
ENSG00000166847	-7.513401034239154e-05	0.5
ENSG00000166848	-5.3279220473848624e-06	0.5
ENSG00000166851	4.992025936662393e-05	0.5
ENSG00000166856	-1.4089378688771476e-06	0.5
ENSG00000166862	2.272109743434987e-06	0.5
ENSG00000166863	6.985547736605387e-05	0.5
ENSG00000166869	8.21273075794598e-05	0.5
ENSG00000166884	-3.14016130316351e-05	0.5
ENSG00000166886	2.1911285353800055e-05	0.5
ENSG00000166887	8.161555738847497e-07	0.5
ENSG00000166833	-9.025754008070684e-05	0.5
ENSG00000166888	0.00023662141433175807	0.5
ENSG00000166900	-9.850080236908878e-05	0.5
ENSG00000166902	0.00017753399738001518	0.5
ENSG00000166908	-7.631583347541529e-05	0.5
ENSG00000166912	0.00029412816274341575	0.5
ENSG00000166913	-8.861979573020516e-05	0.5
ENSG00000166920	5.6520571323232987e-05	0.5
ENSG00000166922	-1.9083357220682163e-05	0.5
ENSG00000166924	5.044126766483526e-05	0.5
ENSG00000166925	4.7185013103981736e-05	0.5
ENSG00000166926	2.8984861160273505e-05	0.5
ENSG00000166928	-1.4590356000607505e-05	0.5
ENSG00000166930	-2.391308702002676e-05	0.5
ENSG00000166896	3.332308808455554e-05	0.5
ENSG00000166828	2.1496458518404125e-05	0.5
ENSG00000166823	1.0669687251335006e-05	0.5
ENSG00000166822	-0.00013456128345194958	0.5
ENSG00000166558	2.4383523507103006e-06	0.5
ENSG00000166562	8.251345812938176e-05	0.5
ENSG00000166569	-9.403886916582573e-06	0.5
ENSG00000166578	6.516158789884056e-06	0.5
ENSG00000166579	8.429971768645271e-05	0.5
ENSG00000166589	-1.5618070265352837e-05	0.5
ENSG00000166596	-1.3949917533396342e-05	0.5
ENSG00000166598	0.00021145521593828067	0.5
ENSG00000166603	-9.65466992885707e-05	0.5
ENSG00000166619	0.00023713160949525618	0.5
ENSG00000166670	2.2367729581568277e-05	0.5
ENSG00000166689	7.8269034834623e-05	0.5
ENSG00000166707	-0.00013239015545939508	0.5
ENSG00000166734	4.107600100162195e-05	0.5
ENSG00000166736	5.060664045335547e-06	0.5
ENSG00000166741	0.00019191459480888125	0.5
ENSG00000166743	-0.0001913806011759861	0.5
ENSG00000166762	2.9606294873660555e-05	0.5
ENSG00000166780	9.02622101632949e-06	0.5
ENSG00000166793	2.5990810579717155e-05	0.5
ENSG00000166794	0.00036387139003355904	0.5
ENSG00000166797	0.00020680151638615741	0.5
ENSG00000166800	-8.214320089783006e-05	0.5
ENSG00000166803	5.419619987522932e-05	0.5
ENSG00000166816	5.739067336759357e-06	0.5
ENSG00000166819	2.7871350957292356e-05	0.5
ENSG00000166821	-0.00013726537450535917	0.5
ENSG00000164816	-1.2053612255864168e-06	0.5
ENSG00000148826	7.452536692203541e-06	0.5
ENSG00000164815	0.0001898682883152682	0.5
ENSG00000164794	0.00028557561068107015	0.5
ENSG00000163110	5.04831676851578e-05	0.5
ENSG00000163114	-6.552162954465907e-07	0.5
ENSG00000163116	1.3043881060488664e-06	0.5
ENSG00000163131	-4.8556711100855934e-05	0.5
ENSG00000163141	2.8132172213964607e-06	0.5
ENSG00000163156	0.00011857993254205591	0.5
ENSG00000163157	4.1213037137902955e-05	0.5
ENSG00000163159	2.5269914655984956e-05	0.5
ENSG00000163161	-0.0002060107550277826	0.5
ENSG00000163162	0.00010952606473896416	0.5
ENSG00000163171	0.00011432020503839634	0.5
ENSG00000163191	1.5696223079204333e-05	0.5
ENSG00000163098	-2.6872631731298014e-07	0.5
ENSG00000163202	6.901019702356015e-06	0.5
ENSG00000163207	7.200807913891552e-06	0.5
ENSG00000163209	1.3746367549310317e-05	0.5
ENSG00000163216	3.056025697326589e-06	0.5
ENSG00000163217	5.688494946348841e-06	0.5
ENSG00000163218	4.712225475038406e-06	0.5
ENSG00000163220	-3.053098559943351e-05	0.5
ENSG00000163221	-2.3419265544173903e-05	0.5
ENSG00000163235	-4.7944702482553305e-06	0.5
ENSG00000163249	4.511942651576821e-05	0.5
ENSG00000163251	4.487889272047245e-05	0.5
ENSG00000163254	-3.856035067090093e-07	0.5
ENSG00000163263	-7.271606433060025e-08	0.5
ENSG00000163206	-2.3812470909929374e-06	0.5
ENSG00000163273	3.058933738965652e-06	0.5
ENSG00000163092	7.512777218477245e-05	0.5
ENSG00000163081	3.9302713711062085e-06	0.5
ENSG00000162931	2.694282074562031e-05	0.5
ENSG00000162944	3.311901643738387e-05	0.5
ENSG00000162949	-1.1581841983738416e-05	0.5
ENSG00000162951	0.00011264532644369703	0.5
ENSG00000162959	7.983101183695118e-05	0.5
ENSG00000162961	0.00028412441957388444	0.5
ENSG00000162972	5.258649144753793e-05	0.5
ENSG00000162975	-1.1103364679085189e-06	0.5
ENSG00000162976	0.00023778875966732067	0.5
ENSG00000162980	-3.505886895594655e-05	0.5
ENSG00000162981	1.5262439664065643e-05	0.5
ENSG00000162989	-5.672249339744918e-05	0.5
ENSG00000163083	3.309575092493932e-05	0.5
ENSG00000162992	-5.655739734082643e-05	0.5
ENSG00000162998	-1.7000634404418612e-05	0.5
ENSG00000163001	4.775420792299527e-05	0.5
ENSG00000163002	-7.6203242608545445e-06	0.5
ENSG00000163006	-2.6484099879096895e-05	0.5
ENSG00000163012	-2.0097887476957883e-07	0.5
ENSG00000163029	7.837260953966592e-06	0.5
ENSG00000163040	1.7252352370844526e-05	0.5
ENSG00000163041	-4.2209982739311215e-05	0.5
ENSG00000163046	5.628471227179181e-05	0.5
ENSG00000163050	-6.470787266374604e-05	0.5
ENSG00000163060	2.026238139934971e-05	0.5
ENSG00000163072	8.608253716150292e-06	0.5
ENSG00000162994	-4.588093549661494e-06	0.5
ENSG00000162923	6.698539415376159e-05	0.5
ENSG00000163283	0.00024330579395583538	0.5
ENSG00000163286	6.874334945879417e-06	0.5
ENSG00000163440	1.5204623099334142e-05	0.5
ENSG00000163444	5.256931672673184e-06	0.5
ENSG00000163453	0.00023432943379681384	0.5
ENSG00000163462	-5.428160975359269e-05	0.5
ENSG00000163463	0.00026439429777989405	0.5
ENSG00000163464	-3.5097281486359452e-06	0.5
ENSG00000163466	-5.765542901337298e-05	0.5
ENSG00000163467	4.336860260195492e-05	0.5
ENSG00000163468	9.781411504045681e-05	0.5
